VM;PD;TYPE;DATE;TIME;ID;UUID;STATE;SIZE;GB
SRVWSIND;SRVWSIND;SNP;2022-01-06;18:00:36;543884305;1896333f-d8b7-4ab2-9c0b-bc03aeef8b81;AVAILABLE;3570135040;3.3249473571777344
SRVWSIND;SRVWSIND;SNP;2022-01-05;18:00:06;539303051;ec502b6b-925a-4235-99e6-2886989053aa;AVAILABLE;3903848960;3.635742664337158
SRVWSIND;SRVWSIND;SNP;2022-01-04;18:00:24;534660573;2ddf0062-c21d-4af1-b9ed-677c4bb178f9;AVAILABLE;4055469568;3.7769503593444824
SRVWSIND;SRVWSIND;SNP;2022-01-03;18:00:14;529752886;a33d3b00-f37e-454c-b878-cdb4e5b26cae;AVAILABLE;3726724608;3.47078275680542
SRVWSIND;SRVWSIND;SNP;2022-01-02;18:00:28;524927587;18e10a5d-0b9e-4dd9-a8a9-8f22b6f7f97e;AVAILABLE;3776958976;3.5175671577453613
SRVWSIND;SRVWSIND;SNP;2022-01-01;18:00:17;520762139;d526d489-d22d-4ddb-84b6-6211d690d25a;AVAILABLE;3825487872;3.562763214111328
SRVWSIND;SRVWSIND;SNP;2021-12-31;18:00:06;516693571;55b43442-02cd-443a-a671-ae543d26b62b;AVAILABLE;3423129600;3.188037872314453
SRVWSIND;SRVWSIND;SNP;2021-12-30;18:00:04;512539272;c0e26965-8320-4dae-bf19-ab663f2f5d98;AVAILABLE;3967121408;3.694669723510742
SRVWSIND;SRVWSIND;SNP;2021-12-29;18:00:27;508250951;45888467-722f-444e-87f6-94e59df29a57;AVAILABLE;3680544768;3.427774429321289
SRVSCADAAD02P;PD-SRVSCADAAD02P;DRP;2022-01-12;12:08:22;NTNX-AGUAS-ADEXUS-01:77669413;906769e5-a2ef-40b9-8992-5d58f770027f;AVAILABLE;158883840;0.14797210693359375
SRVSCADAAD02P;PD-SRVSCADAAD02P;DRP;2022-01-12;11:08:22;NTNX-AGUAS-ADEXUS-01:77647641;5fc87387-d31f-4818-b5cd-0491f45020a6;AVAILABLE;0;0.0
SRVSCADAAD02P;PD-SRVSCADAAD02P;DRP;2022-01-12;10:08:22;NTNX-AGUAS-ADEXUS-01:77625910;b1c3ecd7-bbba-44d5-8ff3-804212e2a4cb;AVAILABLE;120938496;0.11263275146484375
SRVSCADAAD02P;PD-SRVSCADAAD02P;DRP;2022-01-12;09:08:22;NTNX-AGUAS-ADEXUS-01:77606741;f0e831e8-1f63-4615-9217-c8682e96fe1a;AVAILABLE;99053568;0.09225082397460938
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-12;11:46:01;570329652;442ae6ad-faca-44cf-a610-02bced78fdbe;AVAILABLE;103759872;0.0966339111328125
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-12;10:46:01;570161712;fb522665-68ba-4ea7-8152-b1f55a7d3c31;AVAILABLE;87003136;0.08102798461914062
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-12;09:46:01;569975984;ee8eeab2-39e0-45a1-a3be-836096667951;AVAILABLE;60788736;0.056613922119140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-12;08:46:01;569788662;1019b696-08bc-41a9-a6c0-f36af0938f25;AVAILABLE;70221824;0.065399169921875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-11;18:00:02;566907569;dbe08bd7-2ebe-47b7-a29f-3c32c7174cc8;AVAILABLE;49250304;0.045867919921875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-10;18:00:02;561759474;4a6108a9-1334-44ea-9e5e-ff0c5ca91a15;AVAILABLE;55545856;0.051731109619140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-09;18:00:23;556767268;2f55284d-4f14-4534-ac06-82e40ac64a22;AVAILABLE;53444608;0.049774169921875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-08;18:00:07;552631425;10efe879-536e-4ff1-b755-7b7c3ab13c76;AVAILABLE;47153152;0.043914794921875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-07;18:00:12;548289983;4d0c8098-65df-46e7-91ab-bd59dfe56f6f;AVAILABLE;48205824;0.044895172119140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-06;18:00:12;543883493;1dc4708b-094d-49d9-b3a3-59a4c9a9012f;AVAILABLE;46104576;0.042938232421875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-05;18:00:11;539302239;6226b342-f52a-4903-8d4f-fe1c692c017b;AVAILABLE;56594432;0.052707672119140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-04;18:00:05;534659761;3a509b85-8c38-4aa2-9de1-1a8307498c7b;AVAILABLE;51351552;0.047824859619140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-03;18:00:01;529752074;8d14fe46-2d5e-400e-b3d0-67bbb388f2f7;AVAILABLE;47153152;0.043914794921875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-02;18:00:04;524926775;35978b4b-5733-4d79-99a7-4894dc3a4e04;AVAILABLE;47153152;0.043914794921875
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2022-01-01;18:00:27;520761327;c9df24ee-4f4c-4013-bdd7-7535b1ad405b;AVAILABLE;53448704;0.049777984619140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2021-12-31;18:00:03;516692759;49553a11-3359-432c-83f0-e0eba02a7566;AVAILABLE;50302976;0.046848297119140625
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2021-12-30;18:00:16;512538460;1da7919f-2062-48eb-80db-058bd49d95fd;AVAILABLE;53420032;0.04975128173828125
SRVAAPWRCENTERP;SRVAAPWRCENTERP;SNP;2021-12-29;18:00:28;508250139;8a104ada-fef3-40b1-a565-9e8b941f74fe;AVAILABLE;52371456;0.04877471923828125
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-11;18:00:17;566907229;d2d2dcf0-795c-4f01-b0e6-4008044ba3e0;AVAILABLE;2288934912;2.1317367553710938
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-10;18:00:03;561759134;1c32a02b-6d25-4ebc-9f69-9e431aad4ad1;AVAILABLE;1858486272;1.7308502197265625
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-09;18:00:04;556766928;63002e04-2e23-4bb8-a2e5-30cd2d4be128;AVAILABLE;1967071232;1.8319778442382812
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-08;18:00:07;552631085;e6d8a71f-cc57-4f1a-8dab-eb4e3e301d7c;AVAILABLE;1917034496;1.7853775024414062
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-07;18:00:24;548289643;1e661848-883f-4426-871a-423f87304daa;AVAILABLE;2736336896;2.548412322998047
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-06;18:00:14;543883153;70d95cfb-1b2c-4f7a-a3da-324f6c467159;AVAILABLE;1931264000;1.7986297607421875
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-05;18:00:08;539301899;b155f9cc-c452-4de6-9540-5e9bbbf4d169;AVAILABLE;1977217024;1.8414268493652344
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-04;18:00:33;534659421;80983085-d8df-4a81-92cd-37f5a7efe013;AVAILABLE;1469792256;1.3688507080078125
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-03;18:00:03;529751734;4e909877-a1e8-4e13-9bcf-c64c8ab4f33b;AVAILABLE;2512539648;2.339984893798828
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-02;18:00:06;524926435;fd572e06-2130-4e45-a4ea-4e5377a3527f;AVAILABLE;1211568128;1.1283607482910156
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2022-01-01;18:00:11;520760987;7e4730a6-3ac5-4ee2-a1dc-9ab469c5d8a2;AVAILABLE;2142244864;1.9951210021972656
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2021-12-31;18:00:05;516692419;8c187a53-544c-4db9-8c34-2c43f520859f;AVAILABLE;1216630784;1.1330757141113281
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2021-12-30;18:00:02;512538120;9f79fabb-c793-4e7a-8634-45138f61af8c;AVAILABLE;2354987008;2.1932525634765625
SRVAADLTPKAPI01D;SRVAADLTPKAPI01D;SNP;2021-12-29;18:00:08;508249799;19da9286-7eed-4b8a-a7c3-2d88b7490da0;AVAILABLE;1169506304;1.0891876220703125
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-12;11:54:01;570367078;7cf2a6a8-6ac2-4a55-a455-f17e6c0e2c95;AVAILABLE;704616960;0.6562256813049316
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-12;10:54:01;570199507;afd0715e-d973-4670-85c0-7da227134908;AVAILABLE;1091110400;1.0161757469177246
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-12;09:54:01;570013951;1c432f35-f9fa-4f9c-8ada-de36c0cfcfce;AVAILABLE;689180672;0.6418495178222656
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-12;08:54:02;569826219;6c533d50-d7ef-4593-99a2-da8e6dc8a570;AVAILABLE;519200768;0.48354339599609375
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-11;18:00:08;566908633;8231abdb-8d2b-4c26-aef6-d46b47958ca1;AVAILABLE;66007040;0.061473846435546875
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-10;18:00:10;561760538;354ad079-305b-4ad5-a390-b8f477f15d7f;AVAILABLE;65650688;0.0611419677734375
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-09;18:00:24;556768332;e7b662f4-4283-4a26-a984-02777d9091ac;AVAILABLE;59142144;0.055080413818359375
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-08;18:00:24;552632489;017ac107-8085-4389-9ae3-cba2b80e5e8d;AVAILABLE;67530752;0.06289291381835938
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-07;18:00:13;548291047;67b1fd98-f035-41e8-a1ea-a9370539a2bb;AVAILABLE;57282560;0.053348541259765625
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-06;18:00:23;543884557;e1b72aa0-9b73-42d8-b216-d96f5429907f;AVAILABLE;66609152;0.06203460693359375
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-05;18:00:19;539303303;906b6ed6-a490-45d8-b3c2-b7d368e78895;AVAILABLE;72953856;0.06794357299804688
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-04;18:00:36;534660825;78ee3278-a02f-479e-a653-f08e2f966913;AVAILABLE;69771264;0.06497955322265625
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-03;18:00:14;529753138;7db0c397-9f3b-4da7-9244-fb7c44377475;AVAILABLE;66822144;0.06223297119140625
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-02;18:00:27;524927839;7cc20985-2b12-4b52-92ed-12c05e3f6020;AVAILABLE;63418368;0.059062957763671875
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2022-01-01;18:00:22;520762391;51d73a83-e08f-4847-9131-26f33315275f;AVAILABLE;325836800;0.30345916748046875
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2021-12-31;18:00:26;516693823;f9eaf254-cfd7-420b-87a1-c0467c66008c;AVAILABLE;59789312;0.055683135986328125
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2021-12-30;18:00:33;512539524;25693cec-c43e-4398-bb56-5b5f77a5e7d8;AVAILABLE;67334144;0.06270980834960938
SRVAAPIDMWEBP;SRVAAPIDMWEBP;SNP;2021-12-29;18:00:25;508251203;2b80548c-7e53-446c-9c8d-f6f9428c3b9e;AVAILABLE;71286784;0.0663909912109375
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-11;18:00:01;566907213;311baabd-a7d7-4f9e-866a-79843d264c8f;AVAILABLE;5083332608;4.734222412109375
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-10;18:00:01;561759118;2e092985-7961-4126-8c3c-f158f5f25701;AVAILABLE;14557941760;13.55813980102539
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-09;18:00:17;556766912;2cae5047-0c17-47ba-98e5-a5fd30f4baa1;AVAILABLE;10307715072;9.599807739257812
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-08;18:00:31;552631069;09082ee1-a42c-48db-a081-dbb61d6b66fb;AVAILABLE;8977465344;8.360916137695312
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-07;18:00:14;548289627;39d6f7bb-dede-4d29-9c50-5dd2f5e488ee;AVAILABLE;5404663808;5.033485412597656
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-06;18:00:03;543883137;76702056-bc02-4f60-84fd-0eeb8c569ce5;AVAILABLE;4544778240;4.232654571533203
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-05;18:00:03;539301883;d2883225-c47d-4ec2-a629-d4e3f9c344a2;AVAILABLE;4435513344;4.130893707275391
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-04;18:00:04;534659405;d3390e6c-c062-4cd6-821f-96c6abb5c009;AVAILABLE;3746160640;3.4888839721679688
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-03;18:00:08;529751718;1232d08c-a024-40be-88c9-cab9edfa053a;AVAILABLE;4965642240;4.624614715576172
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-02;18:00:16;524926419;8e7178dd-d23a-4d02-b661-30092b6a43f1;AVAILABLE;10058170368;9.367401123046875
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2022-01-01;18:00:27;520760971;2a967f81-a091-4e2a-ac6a-81a3b6536b77;AVAILABLE;5801926656;5.403465270996094
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2021-12-31;18:00:01;516692403;18017a25-8826-4949-9311-10480f142516;AVAILABLE;5628112896;5.241588592529297
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2021-12-30;18:00:14;512538104;67d5fa8d-d531-402d-81cb-9468d8bd5fc1;AVAILABLE;4547919872;4.2355804443359375
SRVAARPARTMD1;SRVAARPARTMD1;SNP;2021-12-29;18:00:10;508249783;1660be41-973a-4d5b-8fa0-5b9947313620;AVAILABLE;4142522368;3.8580245971679688
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-11;18:00:03;566907501;b6b149ed-0f56-4eb8-abb0-cec140c20522;AVAILABLE;263196672;0.24512100219726562
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-10;18:00:20;561759406;b5c04cde-d545-4f07-bbb9-36cf4420a5b3;AVAILABLE;249561088;0.232421875
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-09;18:00:17;556767200;bb72b19a-dfd7-481b-a482-5629891269d0;AVAILABLE;282066944;0.2626953125
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-08;18:00:04;552631357;20e04f96-9cfc-4e91-99e4-f1c6bd057d35;AVAILABLE;263188480;0.24511337280273438
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-07;18:00:13;548289915;4b71d8fe-be8f-4ae2-a584-67275f9dfdca;AVAILABLE;243261440;0.22655487060546875
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-06;18:00:13;543883425;e7580f37-2840-44e7-bbce-3e86cb900b32;AVAILABLE;261099520;0.24316787719726562
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-05;18:00:12;539302171;67cacf04-5b0c-4a4a-95a1-762ba0e972d3;AVAILABLE;255852544;0.23828125
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-04;18:00:29;534659693;0a1d9669-d06d-487c-89fb-6d528dbe2836;AVAILABLE;246476800;0.22954940795898438
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-03;18:00:09;529752006;a1c5d41f-b685-4fb7-aa8e-61c8fd289273;AVAILABLE;275775488;0.2568359375
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-02;18:00:09;524926707;ec0f7217-a3cc-4c76-aa17-cff5c3d9ccc0;AVAILABLE;269488128;0.2509803771972656
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2022-01-01;18:00:02;520761259;60881a24-15e6-4afe-ab37-4ee77ff930d6;AVAILABLE;239091712;0.2226715087890625
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2021-12-31;18:00:14;516692691;d31028d2-0fa6-4320-9252-06b6fe793c85;AVAILABLE;269479936;0.2509727478027344
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2021-12-30;18:00:26;512538392;07b7da4c-86bc-48c2-aea2-05f689754b3b;AVAILABLE;262139904;0.24413681030273438
SRVAACCO2WEBJIRD;SRVAACCO2WEBJIRD;SNP;2021-12-29;18:00:03;508250071;5559f52c-8ff8-4c9e-9ea2-88ff2f833f2f;AVAILABLE;249569280;0.23242950439453125
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-11;18:00:08;566907753;9bc82918-f02f-49cd-aea6-f8b7faeeaeac;AVAILABLE;3974246400;3.701305389404297
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-10;18:00:14;561759658;a765045a-c1cc-4211-950f-6ac2b01da4c3;AVAILABLE;4789276160;4.460361003875732
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-09;18:00:24;556767452;bd13b10c-c0f6-4891-b4b4-f27c57e0d1d6;AVAILABLE;15342301184;14.288631439208984
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-08;18:00:15;552631609;839bd20f-2c2e-45a4-a3f1-01619ce3ddb2;AVAILABLE;9688014848;9.022666931152344
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-07;18:00:04;548290167;e851b8c2-13b9-4b1d-8611-a8fd3cb87a3c;AVAILABLE;6906626048;6.4322967529296875
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-06;18:00:03;543883677;0c641088-5927-44bc-a134-87e2c46b4915;AVAILABLE;4112740352;3.8302879333496094
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-05;18:00:20;539302423;8a042b72-7ea7-4bf4-b6ed-e3a655ea94dc;AVAILABLE;4108574720;3.8264083862304688
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-04;18:00:02;534659945;eb91d38b-4bc6-4bbb-823b-125899483917;AVAILABLE;5204389888;4.846965789794922
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-03;18:00:05;529752258;b0dc276e-1956-442e-a447-1e590cb028b9;AVAILABLE;4029628416;3.7528839111328125
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-02;18:00:28;524926959;ccf49f55-c2a8-40a9-b166-19d0d7f9889a;AVAILABLE;14949761024;13.923049926757812
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2022-01-01;18:00:05;520761511;29d43681-c06d-40c5-90c0-b5f843ac8b2d;AVAILABLE;6923558912;6.448066711425781
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2021-12-31;18:00:24;516692943;82a3b5eb-766a-41ff-84a1-5fa052d73bbd;AVAILABLE;5233183232;4.873781681060791
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2021-12-30;18:00:02;512538644;e35116b8-890f-4365-b50b-e75f5f2a9b40;AVAILABLE;4325347328;4.028293609619141
SRVAARPARTMD2;SRVAARPARTMD2;SNP;2021-12-29;18:00:27;508250323;16c5a00f-ee29-45f0-9a14-3c8cad44e6bc;AVAILABLE;5493771264;5.116473197937012
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-11;18:00:39;566908589;df1fff36-dc0e-4687-b8c7-7e543eaadc5e;AVAILABLE;4234240000;3.9434432983398438
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-10;18:00:20;561760494;5dddc7bc-0327-4c82-8a2d-fa9a6d47ada6;AVAILABLE;3718217728;3.462860107421875
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-09;18:00:17;556768288;9e399be5-eb01-4aca-955b-5d725da2db00;AVAILABLE;9713381376;9.04629135131836
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-08;18:00:02;552632445;ab9a6970-7e5f-4703-be01-2682c678781b;AVAILABLE;8052084736;7.499088287353516
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-07;18:00:26;548291003;5d606b2b-0012-4bb4-8a5e-f128623f3860;AVAILABLE;8222292480;7.657606601715088
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-06;18:00:36;543884513;d06b39f3-295d-4699-bd08-554cfbea491f;AVAILABLE;4769132544;4.441600799560547
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-05;18:00:30;539303259;b413e04c-b8fe-4a06-8f62-e85a2479e6d9;AVAILABLE;4148719616;3.8637962341308594
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-04;18:00:17;534660781;f4449ad9-48a8-4a17-8d3b-b97d54cbc10a;AVAILABLE;8011718656;7.461494445800781
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-03;18:00:31;529753094;399d1039-0ee8-4c7e-a68d-91d6d397fed1;AVAILABLE;33953181696;31.62136459350586
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-02;18:00:16;524927795;9a2c253e-c02d-4c0b-b28d-cc386cf1b9a7;AVAILABLE;10121256960;9.426155090332031
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2022-01-01;18:00:11;520762347;d7070279-d38d-4387-9c0c-23f759bac6ce;AVAILABLE;22757860352;21.19490909576416
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2021-12-31;18:00:03;516693779;c2f0fd4b-471b-4551-880d-6454cbaf462e;AVAILABLE;18327394816;17.068716526031494
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2021-12-30;18:00:16;512539480;7a1b021b-25cc-4e07-a1c0-585362bffa90;AVAILABLE;18186622976;16.937612533569336
SRVAARPARTMD3;SRVAARPARTMD3;SNP;2021-12-29;18:00:16;508251159;30ef6262-35c9-4b96-a6b2-a7c382ee35b6;AVAILABLE;17337970176;16.1472430229187
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-11;18:00:25;566908125;256427f7-516a-4b91-bd6c-f5e4c4c8242c;AVAILABLE;257229152256;239.56331634521484
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-10;18:00:27;561760030;072823b7-6697-439f-8c25-cb562e190c43;AVAILABLE;256540053504;238.9215431213379
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-09;18:00:24;556767824;ac1ec184-2f62-4f02-9844-f4d1cb370a22;AVAILABLE;40717426688;37.921058654785156
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-08;18:00:03;552631981;8cecbd3b-5e51-49b4-8be3-a31fb297e0e2;AVAILABLE;47977360384;44.68239879608154
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-07;18:00:04;548290539;88c5c7b3-b0cc-4062-83ba-5703205f41c6;AVAILABLE;41275983360;38.44125509262085
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-06;18:00:09;543884049;740b9dba-a8b6-4c1b-aeac-729eb5839214;AVAILABLE;40985430528;38.17065668106079
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-05;18:00:14;539302795;bce7d0ca-9101-4e48-ac8c-520d418a2f13;AVAILABLE;41078054912;38.256919860839844
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-04;18:00:11;534660317;ca1e573c-2e32-45bc-94c8-1aaf3488cc8e;AVAILABLE;256126238208;238.5361475944519
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-03;18:00:07;529752630;46593fc7-7ce0-4f43-8230-97acc4d1d34d;AVAILABLE;255382982656;237.84393692016602
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-02;18:00:06;524927331;4d8cc49c-12ec-4bf2-809b-c124f15e8511;AVAILABLE;40038213632;37.28849220275879
SRVAABDSPD;SRVAABDSPD;SNP;2022-01-01;18:00:09;520761883;e16654f0-bafc-428e-8d67-a7dd0a437c8a;AVAILABLE;42882949120;39.93785858154297
SRVAABDSPD;SRVAABDSPD;SNP;2021-12-31;18:00:19;516693315;75367224-e086-4ed8-aa44-6bf74bd4cbaf;AVAILABLE;40879323648;38.071836948394775
SRVAABDSPD;SRVAABDSPD;SNP;2021-12-30;18:00:28;512539016;dd50ef97-6217-4600-93eb-9fee0b5d5f22;AVAILABLE;40661070848;37.86857318878174
SRVAABDSPD;SRVAABDSPD;SNP;2021-12-29;18:00:04;508250695;1ba5df56-4a34-49eb-9256-c4894d29723e;AVAILABLE;40458640384;37.68004512786865
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-11;18:00:02;566907253;d91a2ae1-73ce-4c44-a0ab-ea26a71a2559;AVAILABLE;2503999488;2.33203125
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-10;18:00:16;561759158;9ed98dac-dd32-430b-9d38-3f924b1d1317;AVAILABLE;1119715328;1.042816162109375
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-09;18:00:06;556766952;69bd805b-69ca-4713-bb07-a55bc5d2aadb;AVAILABLE;1102053376;1.0263671875
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-08;18:00:21;552631109;cda20048-a72f-47f4-b196-35fa8dba9014;AVAILABLE;1118736384;1.0419044494628906
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-07;18:00:02;548289667;cb14d391-9ec7-4c97-b3aa-11ddea9875e6;AVAILABLE;1093664768;1.0185546875
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-06;18:00:03;543883177;945da88a-0bd3-4953-91bb-a7ff30006f13;AVAILABLE;1088327680;1.0135841369628906
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-05;18:00:03;539301923;5a4e203a-9411-4084-9eab-fa9269b66141;AVAILABLE;1089470464;1.0146484375
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-04;18:00:09;534659445;51c6743f-ae74-40c4-9e10-2410bff8139a;AVAILABLE;1086230528;1.0116310119628906
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-03;18:00:07;529751758;9d4b76d1-89f7-40cc-b4ea-f59ea5d07122;AVAILABLE;2988441600;2.783203125
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-02;18:00:02;524926459;02f3462e-fe6e-4db4-81ba-ec9e49d9dc29;AVAILABLE;1094619136;1.0194435119628906
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2022-01-01;18:00:09;520761011;ac0a3a70-8f02-4a53-8467-b34a45fb09a6;AVAILABLE;994050048;0.92578125
SRVAAPWRCENTERT;SRVAAPWRCENTERT;SNP;2021-12-31;18:00:11;516692443;b9e690e7-26f6-40fb-b629-d5975089fa8a;AVAILABLE;1073647616;0.9999122619628906
