"User_Id";"Cus_Id";"CR_Date_From";"CR_Date_To";"CIT_Status";"Cur_Code";"CU_Id";"CIT_Count";"CIT_Quantity";"CIT_Generation";"CI_CC_Id";"CU_Operation";"Typ_Code";"CC_Cur_Code";"CI_Id";"Rat_Id";"Rat_Price";"Rat_MU_Code";"Rat_Cur_Code";"Rat_Period";"Rat_Hourly";"Rat_Daily";"Rat_Monthly";"CR_Quantity";"CR_Quantity_at_Rate";"CC_XR";"CR_Cur_XR";"CR_ST_at_Rate_Cur";"CR_ST_at_CC_Cur";"CR_ST_at_Cur";"Cus_Name";"CI_Name";"CU_Description";"CC_Description";"Rat_Period_Description";"CC_Code";"Pla_Id";"Pla_Name";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"733";"606";"4848.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7286";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.351826287792";"0.351826287792";"0.351826287792";"LUMEN";"DC_CITRIX_CA_0";"DC_CITRIX_CA_0 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"735";"606";"60600.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7286";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"60600.000000000000";"84.166666666667";"1.000000000000";"1.000000000000";"0.099821666667";"0.099821666667";"0.099821666667";"LUMEN";"DC_CITRIX_CA_0";"DC_CITRIX_CA_0 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"734";"606";"4848.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7286";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.369140570736";"0.369140570736";"0.369140570736";"LUMEN";"DC_CITRIX_CA_0";"DC_CITRIX_CA_0 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"736";"606";"4848.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7287";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.351826287792";"0.351826287792";"0.351826287792";"LUMEN";"DC_CITRIX_FAS_0";"DC_CITRIX_FAS_0 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"738";"606";"60600.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7287";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"60600.000000000000";"84.166666666667";"1.000000000000";"1.000000000000";"0.099821666667";"0.099821666667";"0.099821666667";"LUMEN";"DC_CITRIX_FAS_0";"DC_CITRIX_FAS_0 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"737";"606";"4848.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7287";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.369140570736";"0.369140570736";"0.369140570736";"LUMEN";"DC_CITRIX_FAS_0";"DC_CITRIX_FAS_0 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"739";"606";"4848.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7288";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.351826287792";"0.351826287792";"0.351826287792";"LUMEN";"DC_CITRIX_CC_0";"DC_CITRIX_CC_0 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"741";"606";"60600.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7288";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"60600.000000000000";"84.166666666667";"1.000000000000";"1.000000000000";"0.099821666667";"0.099821666667";"0.099821666667";"LUMEN";"DC_CITRIX_CC_0";"DC_CITRIX_CC_0 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"740";"606";"4848.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7288";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.369140570736";"0.369140570736";"0.369140570736";"LUMEN";"DC_CITRIX_CC_0";"DC_CITRIX_CC_0 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"742";"606";"4848.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7289";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.351826287792";"0.351826287792";"0.351826287792";"LUMEN";"DC_CITRIX_W10_0";"DC_CITRIX_W10_0 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"744";"606";"30300.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7289";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"30300.000000000000";"42.083333333333";"1.000000000000";"1.000000000000";"0.049910833333";"0.049910833333";"0.049910833333";"LUMEN";"DC_CITRIX_W10_0";"DC_CITRIX_W10_0 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"743";"606";"4848.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7289";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.369140570736";"0.369140570736";"0.369140570736";"LUMEN";"DC_CITRIX_W10_0";"DC_CITRIX_W10_0 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"745";"606";"1212.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7290";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"1212.000000000000";"1212.000000000000";"1.000000000000";"1.000000000000";"0.087956571948";"0.087956571948";"0.087956571948";"LUMEN";"DC_CITRIX_ADC_0";"DC_CITRIX_ADC_0 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"747";"606";"12120.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7290";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"12120.000000000000";"16.833333333333";"1.000000000000";"1.000000000000";"0.019964333333";"0.019964333333";"0.019964333333";"LUMEN";"DC_CITRIX_ADC_0";"DC_CITRIX_ADC_0 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"746";"606";"1212.000000000000";"1";"30070341";"NONE";"RAM";"UF";"7290";"9";"0.000076142857";"GB";"UF";"1";"0.000076142857";"0.001827428568";"0.054822857040";"1212.000000000000";"1212.000000000000";"1.000000000000";"1.000000000000";"0.092285142684";"0.092285142684";"0.092285142684";"LUMEN";"DC_CITRIX_ADC_0";"DC_CITRIX_ADC_0 - RAM";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"748";"606";"4848.000000000000";"1";"30070341";"NONE";"CPU";"UF";"7291";"10";"0.000072571429";"UNT";"UF";"1";"0.000072571429";"0.001741714296";"0.052251428880";"4848.000000000000";"4848.000000000000";"1.000000000000";"1.000000000000";"0.351826287792";"0.351826287792";"0.351826287792";"LUMEN";"DC_CITRIX_PVS_0";"DC_CITRIX_PVS_0 - CPU";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"HOUR";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
"1";"3";"2021-10-01";"2021-10-31";"1";"UF";"750";"606";"60600.000000000000";"1";"30070341";"NONE";"DSK";"UF";"7291";"483";"0.001186000000";"GB";"UF";"3";"0.000001647222";"0.000039533333";"0.001186000000";"60600.000000000000";"84.166666666667";"1.000000000000";"1.000000000000";"0.099821666667";"0.099821666667";"0.099821666667";"LUMEN";"DC_CITRIX_PVS_0";"DC_CITRIX_PVS_0 - DSK";"GERENCIA DE TECNOLOGIA DE LA INFORMACION-TEST (HDD)";"MONTH";"30070341";"2";"CenturyLink - AAAA Nutanix PC v3";
