HOST;VM;PD;TYPE;DATE;TIME;EDATE;ETIME;ID;UUID;STATE;SIZE;GB
192.168.136.10;SRVCCVIDEBOLETA1;SRVCCVIDEBOLETA1;SNP;2021-12-30;18:00:01;2022-01-13;18:00:01;512538112;7fd2304b-6a93-456b-b870-a9d4f849e8c2;AVAILABLE;818741248;=L2967/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA1;SRVCCVIDEBOLETA1;SNP;2021-12-29;18:00:22;2022-01-12;18:00:22;508249791;b8eb00bc-88a4-4090-86d7-f3b165bebd95;AVAILABLE;819986432;=L2968/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-11;18:00:01;2022-01-25;18:00:01;566907225;70ca46bc-8da5-4504-a2d7-eef9d2888916;AVAILABLE;26494398464;=L2969/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-10;18:00:18;2022-01-24;18:00:18;561759130;2bc3b1e8-2fef-48ac-9331-4b82746bf38a;AVAILABLE;25803224576;=L2970/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-09;18:00:17;2022-01-23;18:00:17;556766924;877bb1da-d8a3-4b08-ba82-db6314e98e0a;AVAILABLE;11848916992;=L2971/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-08;18:00:26;2022-01-22;18:00:26;552631081;8e5ba33f-26c1-46cb-8592-2461904074e9;AVAILABLE;9876162560;=L2972/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-07;18:00:02;2022-01-21;18:00:02;548289639;98b11cbe-3ff1-492a-bb21-fad19647d4b3;AVAILABLE;13657268224;=L2973/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-06;18:00:14;2022-01-20;18:00:14;543883149;2e59e350-9ebc-4ffe-8ccf-02c0e0c491eb;AVAILABLE;11266231808;=L2974/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-05;18:00:10;2022-01-19;18:00:10;539301895;f8f5291b-876c-4f5e-a221-aca6e2f6e8f6;AVAILABLE;10606748160;=L2975/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-04;18:00:40;2022-01-18;18:00:40;534659417;ecb59312-a5d3-49fc-bf16-f05245bf1a81;AVAILABLE;25085284864;=L2976/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-03;18:00:32;2022-01-17;18:00:32;529751730;1dc3bcb3-7476-4b85-af17-2ad740b65c17;AVAILABLE;26099858432;=L2977/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-02;18:00:14;2022-01-16;18:00:14;524926431;0b4ed902-2da3-4bb1-b133-f6a22f029ba2;AVAILABLE;11699050496;=L2978/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2022-01-01;18:00:29;2022-01-15;18:00:29;520760983;65bd183e-a0da-4e5a-82c7-2626237fc7fc;AVAILABLE;10942756352;=L2979/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2021-12-31;18:00:02;2022-01-14;18:00:02;516692415;3efb30fb-357c-41e1-907a-c1c35c5b8d07;AVAILABLE;10030052864;=L2980/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2021-12-30;18:00:02;2022-01-13;18:00:02;512538116;c7ee3dc3-38aa-48e9-b0e6-afa07871169f;AVAILABLE;10262746624;=L2981/1024/1024/1024
192.168.136.10;SRVSEGBDSQ14P;SRVSEGBDSQ14P;SNP;2021-12-29;18:00:04;2022-01-12;18:00:04;508249795;628dbb98-32f4-4172-bf80-9fd20b327825;AVAILABLE;11384569344;=L2982/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-11;18:00:27;2022-01-25;18:00:27;566907613;a18575fa-137a-4162-838f-0167a75ad266;AVAILABLE;189792256;=L2983/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-10;18:00:15;2022-01-24;18:00:15;561759518;8112bb93-87f5-46f7-a01b-c1b2f12b4c1d;AVAILABLE;175112192;=L2984/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-09;18:00:03;2022-01-23;18:00:03;556767312;37c862ce-c91c-4de8-adbd-888aea0aacec;AVAILABLE;193986560;=L2985/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-08;18:00:25;2022-01-22;18:00:25;552631469;aaa6c3d3-5886-436a-8b66-c7fa7631d77f;AVAILABLE;182452224;=L2986/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-07;18:00:03;2022-01-21;18:00:03;548290027;8957d578-5f92-4e14-835d-ef16fe00cadc;AVAILABLE;174063616;=L2987/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-06;18:00:14;2022-01-20;18:00:14;543883537;8f8b883f-af8b-4ff8-8597-9ea824e4e248;AVAILABLE;188743680;=L2988/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-05;18:00:06;2022-01-19;18:00:06;539302283;e2e6921b-2164-4730-842d-5fbca2c38b58;AVAILABLE;193986560;=L2989/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-04;18:00:11;2022-01-18;18:00:11;534659805;3b480552-cc15-48bf-aacc-abb762f8ddc1;AVAILABLE;193986560;=L2990/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-03;18:00:25;2022-01-17;18:00:25;529752118;fda44c1d-4cbb-476d-9d7e-886c7628e7dd;AVAILABLE;201326592;=L2991/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-02;18:00:11;2022-01-16;18:00:11;524926819;5e048410-19b6-4a78-b615-539531fd6961;AVAILABLE;174063616;=L2992/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2022-01-01;18:00:27;2022-01-15;18:00:27;520761371;c51fbf4e-e561-434e-bdfa-921a7b83223d;AVAILABLE;197132288;=L2993/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2021-12-31;18:00:13;2022-01-14;18:00:13;516692803;af1b4ae9-a544-46f8-aa8c-40a0c7feab15;AVAILABLE;190840832;=L2994/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2021-12-30;18:00:02;2022-01-13;18:00:02;512538504;cf0b67de-d476-48c3-8d01-3b3b2fa4c22b;AVAILABLE;171966464;=L2995/1024/1024/1024
192.168.136.10;SRVJFUSET1CLON;SRVJFUSET1CLON;SNP;2021-12-29;18:00:04;2022-01-12;18:00:04;508250183;07f72e1e-479c-4d3a-b8cf-1ff1d44ce435;AVAILABLE;193986560;=L2996/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-11;18:00:06;2022-01-25;18:00:06;566907821;737815b9-cf81-4c69-985e-1402df73792d;AVAILABLE;122411859968;=L2997/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-10;18:00:36;2022-01-24;18:00:36;561759726;c747b983-0051-4400-9589-95c37e86a8c3;AVAILABLE;122402299904;=L2998/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-09;18:00:04;2022-01-23;18:00:04;556767520;50ed0b89-9b23-4375-993b-27fb6b1b3619;AVAILABLE;932892672;=L2999/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-08;18:00:18;2022-01-22;18:00:18;552631677;9467bd4a-686d-4f6d-9949-9bf35e75828d;AVAILABLE;841027584;=L3000/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-07;18:00:35;2022-01-21;18:00:35;548290235;96fd6e6c-30bb-4600-bd42-186ee8c5ab21;AVAILABLE;1194598400;=L3001/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-06;18:00:19;2022-01-20;18:00:19;543883745;30962de5-308a-461f-81e2-6324c4a3177c;AVAILABLE;836005888;=L3002/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-05;18:00:03;2022-01-19;18:00:03;539302491;2a06b83d-5acc-4914-ab51-e254a089bb48;AVAILABLE;960417792;=L3003/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-04;18:00:15;2022-01-18;18:00:15;534660013;98b08ea2-711d-4169-82af-b94178abe99f;AVAILABLE;121948790784;=L3004/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-03;18:00:26;2022-01-17;18:00:26;529752326;d8a0f7c2-fdb7-4a64-b87e-636af0c96a72;AVAILABLE;122306834432;=L3005/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-02;18:00:15;2022-01-16;18:00:15;524927027;952a7f47-8d88-4588-83bb-295d4758cc09;AVAILABLE;886456320;=L3006/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2022-01-01;18:00:19;2022-01-15;18:00:19;520761579;06861950-6b71-4d69-ba5d-18fc88aa941a;AVAILABLE;932118528;=L3007/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2021-12-31;18:00:11;2022-01-14;18:00:11;516693011;0c160e84-9908-4bd9-ab06-e194b682f979;AVAILABLE;1091088384;=L3008/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2021-12-30;18:00:19;2022-01-13;18:00:19;512538712;2914ebc9-1d3f-44fd-8ebf-f77f6d83f9fa;AVAILABLE;726753280;=L3009/1024/1024/1024
192.168.136.10;SRVAASAPCMD;SRVAASAPCMD;SNP;2021-12-29;18:00:35;2022-01-12;18:00:35;508250391;fc8a4a41-ffc4-4c3a-aad0-049364d45b3b;AVAILABLE;791154688;=L3010/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-11;18:00:08;2022-01-25;18:00:08;566908849;246aab32-95e2-455b-a33d-afa79967747f;AVAILABLE;13611311104;=L3011/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-10;18:00:32;2022-01-24;18:00:32;561760754;4891050b-97f3-4272-82e7-bba731c1aa7b;AVAILABLE;1256267776;=L3012/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-09;18:00:08;2022-01-23;18:00:08;556768548;58226cf3-3362-43c3-a0e4-ab776a5ddb08;AVAILABLE;1011617792;=L3013/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-08;18:00:13;2022-01-22;18:00:13;552632705;28071ae1-fcad-4299-b936-a4cf156ac5f3;AVAILABLE;1114300416;=L3014/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-07;18:00:08;2022-01-21;18:00:08;548291263;4e08b474-e326-45de-98a4-5fe784071d0e;AVAILABLE;1290043392;=L3015/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-06;18:00:10;2022-01-20;18:00:10;543884773;0626c31d-e56f-4e78-9069-f9fcfaefaf24;AVAILABLE;925356032;=L3016/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-05;18:00:27;2022-01-19;18:00:27;539303519;d787c9c8-9aa1-4a24-8384-dbd82763be3c;AVAILABLE;1189801984;=L3017/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-04;18:00:16;2022-01-18;18:00:16;534661041;02883579-fb97-44f6-b10f-752466d47348;AVAILABLE;13263110144;=L3018/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-03;18:00:26;2022-01-17;18:00:26;529753354;d1069e82-2342-443e-a0fe-e0030e9cf261;AVAILABLE;13547683840;=L3019/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-02;18:00:22;2022-01-16;18:00:22;524928055;7b348584-d154-448c-b6f0-eb43ef48ea48;AVAILABLE;808693760;=L3020/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2022-01-01;18:00:05;2022-01-15;18:00:05;520762607;f4e174a9-9879-430b-bae1-6801e91f3641;AVAILABLE;1333407744;=L3021/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2021-12-31;18:00:13;2022-01-14;18:00:13;516694039;33b71256-77d6-4ba9-a9d3-f8e2b819ede6;AVAILABLE;990035968;=L3022/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2021-12-30;18:00:34;2022-01-13;18:00:34;512539740;ad3f182c-b4c8-4433-b724-1cd02908f140;AVAILABLE;1081602048;=L3023/1024/1024/1024
192.168.136.10;SRVAACALONLP;SRVAACALONLP;SNP;2021-12-29;18:00:24;2022-01-12;18:00:24;508251415;b5ab2405-7bd9-4cdf-8b7e-49309359db46;AVAILABLE;1324400640;=L3024/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-11;18:00:06;2022-01-25;18:00:06;566908005;de22a1e4-21e7-4726-9138-39693ba9727a;AVAILABLE;1573912576;=L3025/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-10;18:00:18;2022-01-24;18:00:18;561759910;dbf147e5-e68b-45ce-abce-56fe396cbe12;AVAILABLE;1675624448;=L3026/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-09;18:00:08;2022-01-23;18:00:08;556767704;e5adca55-d5f2-4f73-91c3-84d55d856c20;AVAILABLE;1611661312;=L3027/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-08;18:00:31;2022-01-22;18:00:31;552631861;414665a2-f51a-4474-baf1-0c3ccb7999a2;AVAILABLE;1738539008;=L3028/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-07;18:00:23;2022-01-21;18:00:23;548290419;02b09752-995a-40fa-9970-8d4e06bd905f;AVAILABLE;1566572544;=L3029/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-06;18:00:08;2022-01-20;18:00:08;543883929;7ba67500-e1aa-42fb-8e72-cab00e5c1081;AVAILABLE;1611661312;=L3030/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-05;18:00:24;2022-01-19;18:00:24;539302675;6ad3b646-af36-4406-8311-ae33eafbaf1d;AVAILABLE;1627389952;=L3031/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-04;18:00:19;2022-01-18;18:00:19;534660197;4a92a810-d32b-419d-bea6-2870b3c0bbaf;AVAILABLE;1568669696;=L3032/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-03;18:00:30;2022-01-17;18:00:30;529752510;212995b8-cfcf-4c86-a3ab-a84173ecbcad;AVAILABLE;1515192320;=L3033/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-02;18:00:28;2022-01-16;18:00:28;524927211;976b89e2-b405-4d79-9c18-7843f2e0f44a;AVAILABLE;1540358144;=L3034/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2022-01-01;18:00:07;2022-01-15;18:00:07;520761763;d05dc794-a212-453a-9b0d-66de333c0764;AVAILABLE;1522532352;=L3035/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2021-12-31;18:00:14;2022-01-14;18:00:14;516693195;e067a010-9981-41e2-bf33-1fbd75cb8244;AVAILABLE;1562378240;=L3036/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2021-12-30;18:00:11;2022-01-13;18:00:11;512538896;575817e2-1e14-4da8-97f8-c863341ec8c8;AVAILABLE;1598029824;=L3037/1024/1024/1024
192.168.136.10;SRVSEGCLUSTER;SRVSEGCLUSTER;SNP;2021-12-29;18:00:05;2022-01-12;18:00:05;508250575;a5c57726-f7bc-41cd-9cfb-95cbd59b4631;AVAILABLE;1497829376;=L3038/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-11;18:00:19;2022-01-25;18:00:19;566908197;8230df30-7070-43bb-803f-d0e6cac5690c;AVAILABLE;7015449600;=L3039/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-10;18:00:13;2022-01-24;18:00:13;561760102;2a281445-4bbe-43cd-81c1-87b34f2c7307;AVAILABLE;8051390976;=L3040/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-09;18:00:09;2022-01-23;18:00:09;556767896;49b5ea74-06b4-4508-a002-be9285915816;AVAILABLE;5381887488;=L3041/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-08;18:00:20;2022-01-22;18:00:20;552632053;70c29d47-5fa0-4880-8d7c-63e57a643150;AVAILABLE;7866945024;=L3042/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-07;18:00:08;2022-01-21;18:00:08;548290611;97055266-fb9e-4347-babf-c97b580aca45;AVAILABLE;6057250816;=L3043/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-06;18:00:17;2022-01-20;18:00:17;543884121;9068f645-148d-45f6-9a7c-6a1203ed41b0;AVAILABLE;7184586752;=L3044/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-05;18:00:25;2022-01-19;18:00:25;539302867;6743b065-5010-4282-bd9e-d2cf6db0754c;AVAILABLE;10031090176;=L3045/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-04;18:00:27;2022-01-18;18:00:27;534660389;8269eddc-bd15-48d5-ae2f-3d5505b2997f;AVAILABLE;6223763456;=L3046/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-03;18:00:27;2022-01-17;18:00:27;529752702;a48c78ab-cbeb-4086-a403-b71be5a3151c;AVAILABLE;7814851072;=L3047/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-02;18:00:05;2022-01-16;18:00:05;524927403;ff937cf7-8fca-4b13-aa35-36d3c7a079e0;AVAILABLE;7172534784;=L3048/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2022-01-01;18:00:03;2022-01-15;18:00:03;520761955;8aefdb53-1979-4c0e-97ca-01e20a761835;AVAILABLE;5991622656;=L3049/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2021-12-31;18:00:29;2022-01-14;18:00:29;516693387;a707abc0-4f5a-43f7-925a-4c344e4e783d;AVAILABLE;5054284288;=L3050/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2021-12-30;18:00:09;2022-01-13;18:00:09;512539088;21355162-a4b6-4527-a02a-877bb57de7a0;AVAILABLE;5846598144;=L3051/1024/1024/1024
192.168.136.10;SRVSERDESKAPP;SRVSERDESKAPP;SNP;2021-12-29;18:00:24;2022-01-12;18:00:24;508250767;6f1f8169-5939-4020-8d78-d189c230fd48;AVAILABLE;6227492352;=L3052/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-11;18:00:12;2022-01-25;18:00:12;566907309;ca2ef9aa-874d-4ef9-9b5c-a435f9451fca;AVAILABLE;331354112;=L3053/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-10;18:00:01;2022-01-24;18:00:01;561759214;703064f5-423b-4f71-8796-987d5a73dc39;AVAILABLE;355495936;=L3054/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-09;18:00:12;2022-01-23;18:00:12;556767008;c26cd3aa-bba3-45d1-bf69-c1fc52222691;AVAILABLE;336601088;=L3055/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-08;18:00:06;2022-01-22;18:00:06;552631165;b5fa8172-d99e-4cef-b695-fb416b0b5f09;AVAILABLE;379617280;=L3056/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-07;18:00:14;2022-01-21;18:00:14;548289723;acd2cd9e-7ba4-413f-be73-d5101d3f0143;AVAILABLE;337645568;=L3057/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-06;18:00:13;2022-01-20;18:00:13;543883233;12135eca-3fdc-4a14-a6c9-065ba0a87350;AVAILABLE;362844160;=L3058/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-05;18:00:03;2022-01-19;18:00:03;539301979;f011db7a-7b04-4c32-9c4f-f6c4532b140b;AVAILABLE;443555840;=L3059/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-04;18:00:13;2022-01-18;18:00:13;534659501;b2ad3e21-cfe0-4fc8-b400-cc811ab57a0c;AVAILABLE;377724928;=L3060/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-03;18:00:28;2022-01-17;18:00:28;529751814;48dd6b92-477b-4bc7-9b17-08de1cf80dc0;AVAILABLE;456146944;=L3061/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-02;18:00:07;2022-01-16;18:00:07;524926515;db0fa809-6a68-4253-bb4e-a1a0b895750e;AVAILABLE;361086976;=L3062/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2022-01-01;18:00:11;2022-01-15;18:00:11;520761067;070651c2-7aa9-4563-bd7a-dc247043bb9b;AVAILABLE;429481984;=L3063/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2021-12-31;18:00:29;2022-01-14;18:00:29;516692499;ef1f7e77-6582-4ba1-b9ab-cee3f42d3ae6;AVAILABLE;377868288;=L3064/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2021-12-30;18:00:02;2022-01-13;18:00:02;512538200;95444cc0-2973-409f-b79e-7281204d8285;AVAILABLE;404774912;=L3065/1024/1024/1024
192.168.136.10;SRVCCVIDEBOLETA2;SRVCCVIDEBOLETA2;SNP;2021-12-29;18:00:05;2022-01-12;18:00:05;508249879;4bc01aa4-39ba-4c05-a03e-850262b30153;AVAILABLE;398782464;=L3066/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-12;09:31:33;2022-01-26;09:31:33;569920733;5aa64da6-567d-46a4-a531-724adc049c02;AVAILABLE;1109213184;=L3067/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-11;09:31:33;2022-01-25;09:31:33;565364523;5bb424da-0090-49dc-a07a-cbaf4222a198;AVAILABLE;788342272;=L3068/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-10;09:31:33;2022-01-24;09:31:33;560170506;e06ef513-4cb7-48bc-ad88-80ac2343a69c;AVAILABLE;1134317568;=L3069/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-09;09:31:33;2022-01-23;09:31:33;555278112;466a63f7-e8bc-4cbd-8e4e-8f2006e62b13;AVAILABLE;873145344;=L3070/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-08;09:31:33;2022-01-22;09:31:33;551162953;e5a260b4-a548-4b6e-af15-b7cfa8be9c4a;AVAILABLE;779618816;=L3071/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-07;09:31:33;2022-01-21;09:31:33;546687292;361636b3-1eca-4a27-a767-d08d33104052;AVAILABLE;960982528;=L3072/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-06;09:31:33;2022-01-20;09:31:33;542332535;c3d8ae59-68f0-4fa7-8d5f-a63cd107de53;AVAILABLE;964390912;=L3073/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-05;09:31:33;2022-01-19;09:31:33;537782023;afbb7f0d-f59b-4ad7-b08f-cc61ca161530;AVAILABLE;828238336;=L3074/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-04;09:31:33;2022-01-18;09:31:33;533147697;b399ae63-c777-42d4-afab-290d8b67dc8c;AVAILABLE;761802752;=L3075/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-03;09:31:33;2022-01-17;09:31:33;528174390;1e873c6f-f661-4529-aab8-cd024550e603;AVAILABLE;1058754560;=L3076/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-02;09:31:33;2022-01-16;09:31:33;523486453;0776915f-8e39-4191-adcb-b5d243957748;AVAILABLE;723996672;=L3077/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2022-01-01;09:31:33;2022-01-15;09:31:33;519377755;6a965351-1d73-4e1f-88d5-be3f0d41f18d;AVAILABLE;999669760;=L3078/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2021-12-31;09:31:33;2022-01-14;09:31:33;515235891;b35b653e-faf8-4908-a049-5d0b253bf668;AVAILABLE;691427840;=L3079/1024/1024/1024
192.168.136.10;SRVAASEGOITZ;PD-SRVAASEGOITZ;SNP;2021-12-30;09:31:33;2022-01-13;09:31:33;511009878;21108ce9-7f70-4a5b-a38b-68015c2199c9;AVAILABLE;979468800;=L3080/1024/1024/1024
192.168.136.10;SITWEBDESA;SITWEBDESA;SNP;2022-01-11;18:00:28;2022-01-25;18:00:28;566908557;ca100c97-4e85-4cab-a3b3-702938bf3e7b;AVAILABLE;1060106240;=L3081/1024/1024/1024
